func_id,avg_duration,median_duration,std_duration,min_duration,max_duration,call_count,first_invocation,last_invocation,call_frequency,cold_start_count,cold_start_ratio,estimated_memory,avg_duration_norm,median_duration_norm,std_duration_norm,call_frequency_norm,cold_start_ratio_norm,estimated_memory_norm,log_call_count,log_call_count_norm
3029b453646555d8cfdee69c93f48eef716a60139b5aa63f9d055e0d0c64621d_8111d261c6a31393e3da602a6fe5e9a5940ffa78f36a52f4e9b9b91922960928,0.06385714285714286,0.085,0.04215221849214492,0.017,0.116,7,350247.0983350277,931954.6989529132,1.2033537111367725e-05,5,0.7142857142857143,41.72187048986035,0.0003886813203463924,0.0005560916569895815,0.000315922437691759,2.890687252325092e-07,0.7142709517412421,0.3393220275972754,2.0794415416798357,0.11092020764419416
3029b453646555d8cfdee69c93f48eef716a60139b5aa63f9d055e0d0c64621d_a5de63cb5a0e7196a251633903e8075f8eeffa4bff20a663d6f287d87bea9b8d,0.983,1.419,0.8015116967331168,0.058,1.472,3,350283.16397309303,919021.8243699074,5.27483044304896e-06,2,0.6666666666666666,68.91625897052253,0.00599729878367679,0.009283459544331955,0.006104269664822026,8.804112076422935e-08,0.6666494436981157,0.5686442033669911,1.3862943611198906,0.05546010382209709
3029b453646555d8cfdee69c93f48eef716a60139b5aa63f9d055e0d0c64621d_ef1e733edab072ea662579c8aacc40b126cda89fa954ebcff83eb55e02710ca6,0.22006521739130433,0.022,0.5246386016286265,0.011,3.227,46,919909.7521550657,920973.6883120536,0.04323567696978144,2,0.043478260869565216,53.98457759302042,0.0013418643081018478,0.00014392960533847991,0.003993757241868536,0.0012859115882511755,0.04342883843807145,0.4427297830510557,3.8501476017100584,0.25259797058100775
341a2b2b3affc84b61502aa373df22557db55c7c304014b3ac84499247374f43_5232636164e440e1d1dbdbbc545434bc6a90a8466ce364b17916d73ede24cb5c,0.41890552995391706,0.0925,0.5818358917354725,0.046,3.432,434,57284.31739091873,756920.3680849075,0.0006203225227881026,102,0.2350230414746544,60.40029757296014,0.0025551895717277743,0.0006051585679004269,0.004429753347897602,1.8381713311841237e-05,0.23498351595235797,0.4968316381442572,6.075346031088684,0.4306405845874758
341a2b2b3affc84b61502aa373df22557db55c7c304014b3ac84499247374f43_762835950e81a11cd04cedcb05275dc111c651625d575077fce49f82170e0986,2.227676402877698,0.275,10.401885716297723,0.035,124.747,6950,56276.08446097374,758736.4074521065,0.009893797233139573,62,0.008920863309352519,77.09163146928341,0.013592324687566413,0.0017991200667309992,0.07928475917986276,0.0002942073257559539,0.00886965533494461,0.6375846838810831,8.846640813100485,0.6523774691086678
341a2b2b3affc84b61502aa373df22557db55c7c304014b3ac84499247374f43_b3bad0515d801a1abd0cf4a8a11fa96105bb4a7cf427689a71d1c51fd2ef152a,5.230913661581138,0.35,16.25308779164505,0.159,92.958,2884,56316.36284899712,759913.6174559593,0.0040989358345507425,15,0.005201109570041609,85.62532391009503,0.03191810375965537,0.002289789175839453,0.12388654565742326,0.00012184785487603253,0.005149709400028695,0.7095467697087562,7.9672801789422,0.5820180513179379
34bebca9cd2c3d5c84153f32c417e6082fb23de8dc38dc05a729ef0b4950ebb6_743ca186be0dd1454604df3e42dca1e655d6ace0f10586d0673ae127c6ea45e4,3.8256976744186044,0.429,17.520382182903276,0.115,115.601,43,289698.08983397484,896425.3276569843,7.087204483234966e-05,3,0.06976744186046512,82.49757484243682,0.023343463958993897,0.002806627304100358,0.13354671345119307,2.0391319900108953e-06,0.06971937776218365,0.6831713937017861,3.784189633918261,0.24732054055716698
34bebca9cd2c3d5c84153f32c417e6082fb23de8dc38dc05a729ef0b4950ebb6_858da1f388d3bf6686711777749d40d0a5289a187fce62a8f3ad4887cb559b5a,0.595,0.595,,0.595,0.595,1,290289.89881300926,290289.89881300926,1.0,1,1.0,63.9024066706535,0.0036297195125537932,0.0038926415989270703,,0.029743433025163024,1.0,0.5263638807478018,0.6931471805599453,0.0
37a025445321ed431e18bd48a4770a00e4adce4bd3a7a3c43b3238f69a5b148b_2c2c15de779d22c9d0b31d0cd0b7a80faab655a486a32b0a87ccc47151d98035,2.2190731707317073,0.792,3.915833630213648,0.054,16.988,41,325753.52588510513,329925.9336280823,0.009826460529656966,3,0.07317073170731707,77.0529543411222,0.013539827692480055,0.005181465792185277,0.029843720141968063,0.00029220449638959724,0.0731228434532976,0.6372585311827513,3.7376696182833684,0.24359838028691597
37a025445321ed431e18bd48a4770a00e4adce4bd3a7a3c43b3238f69a5b148b_421b7caef19a2579bd8c46db684761a54ab412bbe4c4b2ecc475d6e86f90f7c0,24.559905096660806,16.008,25.79324297799646,1.044,185.621,569,325640.8958659172,333095.08953404427,0.07633287050656505,1,0.0017574692442882249,101.08911234051945,0.14986377245400734,0.10472841464810848,0.19660800683840265,0.0022703380263018884,0.001705891145148217,0.8399482902661742,6.345636360828596,0.4522670589783472
37a025445321ed431e18bd48a4770a00e4adce4bd3a7a3c43b3238f69a5b148b_447f763bbe83bf410b24a1507025dced75320017d37c09fc1e99e32025d58454,0.2822727272727273,0.334,0.15685923046419098,0.043,0.503,11,325676.42889904976,326083.8851439953,0.026996763791092754,1,0.09090909090909091,56.464101341922685,0.0017214550578529715,0.00218511309922965,0.0011902962141524666,0.0008029094436571111,0.09086211917667948,0.4636388680770082,2.4849066497880004,0.14336228866622305
37a025445321ed431e18bd48a4770a00e4adce4bd3a7a3c43b3238f69a5b148b_4af21001a64c62a8b4685b43d95c7c445c54a7bd28ba9ae11d5fa0b6cabdbb47,3.371,2.513,2.603295603653185,1.305,6.295,3,326464.03612709045,327220.81152510643,0.003964188064074287,2,0.6666666666666666,81.23261319121745,0.02056889491625853,0.016440686282527272,0.019838675016116147,0.0001178399843120831,0.6666494436981157,0.6725043489793371,1.3862943611198906,0.05546010382209709
37a025445321ed431e18bd48a4770a00e4adce4bd3a7a3c43b3238f69a5b148b_b3915186605e1be1df74fbf17f7bb08e5cf5429be1bb6cbe3317c35ace8331fd,1.2767368421052632,0.052,2.08607475209903,0.008,7.233,19,325863.77418899536,326982.3971669674,0.01698516870665879,2,0.10526315789473684,71.52845699888667,0.007789683470618929,0.0003401972489818616,0.015896070798094665,0.000505129546481783,0.10521692782125822,0.5906720910627117,2.995732273553991,0.1842344770319943
37a025445321ed431e18bd48a4770a00e4adce4bd3a7a3c43b3238f69a5b148b_bb2fa911ae52d6fda9fa8c4826bfd8f93ad55253b08c3e66c57536258a7a789e,2.061692307692308,1.07,3.4879261305692375,0.624,16.778,39,325869.6785120964,329775.2318599224,0.00998578089368797,2,0.05128205128205128,76.31767353955489,0.012579488339378176,0.007000212623280614,0.026581922192500752,0.0002969432419360339,0.05123303206386807,0.6310581272524691,3.6888794541139363,0.2396945808540914
